class,lower,variants,rep_word,rep_voca_id,merge_voca_ids,rep_meanings,merge_meanings,rep_examples,merge_examples,merge_book_maps
auto,erythrocyte,erythrocyte | Erythrocyte,erythrocyte,22061,44550,적혈구,적혈구,0,0,1
auto,eschew,eschew | Eschew,eschew,16653,33013,피하다 / 삼가다 / 멀리하다,삼가다 / 피하다 / 회피하다,1,0,1
auto,eskimo,eskimo | Eskimo,eskimo,17085,35574,에스키모인 / 에스키모어 / 에스키모 사람,에스키모(사람),1,0,1
auto,estimation,estimation | Estimation,estimation,16498,29803,판단 / 평가 / 견적,의견평가,2,0,1
auto,estonia,Estonia | estonia,estonia,34503,16733,에스토니아 / 발트 해 연안의 공화국,에스토니아,0,0,1
llm-proper,ethan,ethan | Ethan,Ethan,50000,48597,이름,남자 이름,0,0,1
auto,ethical,ethical | ETHICAL,ethical,2312,30188,윤리의 / 도덕의,① 윤리적인 ② 윤리의 ③ 처방전 없이는 판매할 수 없는,2,0,1
auto,ethics,ethics | ETHICS | Ethics,ethics,6870,"30187,36119",윤리 / 윤리학 / 도덕,① 윤리 ② 도덕 ③ 윤리학 / 윤리학. 윤리,2,0,2
llm-proper,ethnic,ethnic | Ethnic,Ethnic,36118,2468,민족의,민족의 / 혈통의 / 종족 / 인종의,0,2,211
auto,etiquette,etiquette | Etiquette,etiquette,8276,30257,예절 / 에티켓,① 예절 ② 에티켓,2,0,1
llm-proper,eurasia,eurasia | Eurasia,Eurasia,34119,31449,유라시아 / 구아(歐亞) [유럽과 아시아를 일체로 본 명칭,유라시아 / 유라시아 대륙,0,0,1
llm-proper,europe,europe | Europe,Europe,34118,5336,유럽 / 구주(歐洲),유럽 / 유럽 대륙 / 유럽 연합 / 구라파 / 유럽 공동 시장,0,2,23
llm-proper,european,european | European,European,16737,320,유럽의 / 유렵의 / 유럽적인|유럽의|유럽사람 / 유럽인,유럽의,0,0,15
auto,evidence,evidence | Evidence | evidence,evidence,826,"36132,52114",증거 / 근거 / 흔적 / 단서 / 증명,증거,2,0,2
llm-sense,exactly,exactly | Exactly,exactly,1366,4863,정확히 / 바로 / 그렇소 / 딱 / 확실히,맞아 그거야,2,0,1
llm-sense,excel,excel | Excel,excel,12582,29835,탁월하다,뛰어나다,2,0,1
auto,except,except | Except,except,2680,29947,제외하다 / …외에는 / …이 없으면 / 다만 / 예외로 하다 / ~을 제외하고,① 제외하다 ② …외에는,2,0,1
llm-sense,excitedly,excitedly | Excitedly,excitedly,30628,37477,흥분하여 / 기를 쓰고 / 격하여,흥분하게,0,0,1
auto,expansionism,expansionism | Expansionism,expansionism,19076,30097,팽창 정책,① 팽창 정책,0,0,1
llm-sense,exploit,exploit | Exploit | exploit | exploit,exploit,1875,"29797,52386,52469",이용하다 / 활용하다 / 착취하다 / 업적 / 묘기,착취하다 / 이용하다 / 개발하다,3,0,3
llm-sense,explore,explore | Explore,explore,602,48226,탐구하다 / 탐험하다 / 연구하다 / 개척하다 / 파헤치다 / 강구하다 / 둘러보다 / 탐색하다 / 발견하다 / 조사하다,탐험하다 / 답사하다,2,0,1
auto,export,export | Export,export,959,30428,수출 / 수출액 / 수출품 / 수출하다,① 수출 ② 수출액 ③ 수출품 / 수출,2,0,2
auto,extensive,extensive | Extensive,extensive,2218,31343,광범위한 / 대규모의 / 넓은 / 방대한 / 포괄적,폭넓은 / 광범위한,2,0,1
auto,extra,extra | Extra,extra,823,30349,추가의 / 여분의 / 특별한 / 별도로 / 임시의,① 추가의 ② 여분의 ③ 특별한 ④ 별도로 ⑤ 임시의,2,0,1
auto,extract,extract | Extract,extract,1509,30329,추출하다 / 이끌어 내다 / 농축액 / 뽑아 내다 / 채굴하다,① 추출하다 ② 이끌어 내다 ③ 채굴하다 ④ 뽑아 내다 ⑤ 농축액,2,0,1
auto,eyeball,eyeball | Eyeball,eyeball,11836,30210,안 / 눈알 / 안구 / 눈,① 눈알 ② 안구 ③ 눈,1,0,1
auto,facade,facade,facade,6511,,정면 / 외관 / 앞면,,1,0,0
auto,facility,facility | Facility,facility,4474,27851,시설 / 설비 / 재능,시설 / ① 시설 ② 설비 ③ 재능,2,0,2
auto,fact,fact | Fact,fact,3197,37418,사실 / 일 / 정보 / 실제 / 사건 / 현황 / 진실,사실,2,0,1
auto,fahrenheit,fahrenheit | Fahrenheit,fahrenheit,14924,31333,화씨,화씨의 / 화씨,1,0,10
auto,fairy,fairy | Fairy,fairy,14196,48222,요정 / 남자 동성애자,요정,2,0,1
auto,faithful,faithful | Faithful,faithful,3117,29828,충실한 / 독실한 / 신의 있는 / 헌신적인,충실한,2,0,1
llm-sense,false,false | FALSE,false,2250,47620,거짓의 / 허위인 / 잘못하여 / 틀린 / 부정의 / 가짜의,틀린 / 사실이 아닌 / 거짓의 / 가짜의,2,0,1
auto,fame,fame | Fame,fame,4465,30058,명성 / 명예 / 유명 / 인기 / 이름,① 명성 ② 평판 ③ 유명하게 하다,2,0,1
auto,farewell,farewell | Farewell,farewell,3256,30364,작별 / 안녕 / 작별 인사 / 이별,① 작별 ② 안녕,2,0,1
auto,fasten,fasten | Fasten,fasten,4466,30367,고정시키다 / 매다 / 조이다 / 채우다 / 고정하다,① 매다 ② 채우다 ③ 조이다 ④ 고정하다,3,0,1
auto,façade,façade,façade,47638,,정면 / 표면,,0,0,0
auto,february,february | February,february,7992,41017,2월,2월,1,0,5
auto,feeding,feeding | Feeding,feeding,11788,30283,급식 / 사육 / 음식을 섭취하는,① 급식 ② 사육 ③ 음식을 섭취하는,0,0,1
auto,ferry,ferry | Ferry,ferry,5525,30049,여객선 / 페리 / 배 / 나르다 / (짧은 거리) 수송하다,① 페리 ② 배 ③ 여객선 ④ 나르다,3,0,1
auto,fiercely,fiercely | Fiercely,fiercely,7570,30656,치열하게 / 필사적으로,치열하게,1,0,1
auto,fighting,fighting | Fighting,fighting,5399,30226,싸우는 / 전투적인 / 맞서다 / 애를 쓰다,① 싸우는 ② 전투적인 ③ 맞서다 ④ 애를 쓰다,2,0,1
auto,finally,finally | Finally,finally,1310,36973,마침내 / 마지막으로 / 결국 / 드디어 / 결정적으로,마지막으로,3,0,1
auto,firstly,firstly | Firstly,firstly,27839,36975,첫째로 / 맨 먼저 / 최초로,첫째로,0,0,1
auto,fish,fish | Fish,fish,3632,36229,물고기 / 어류 / 생선 / 고기잡이하다 / 어업의,물고기,2,0,1
llm-sense,fixture,fixture | Fixture,fixture,10180,28007,고정적인 요소 / 설비 / 고정물,고정용 보조기구,2,0,1
auto,flatware,Flatware | flatware,flatware,31454,30243,은식기류 / 접시류,① 은식기류 ② 접시류,0,0,1
auto,flaw,flaw | Flaw,flaw,887,28021,결점 / 흠 / 결함,흠 / 결함,2,0,1
llm-sense,flippers,flippers | Flippers,flippers,35352,37424,오리발,지느러미발,0,0,1
auto,float,float | Float,float,1465,28556,떠오르다 / 떠다니다 / 부유 / 플로트 / 유동 / 뜨다,뜨다,2,0,1
auto,flower,flower | Flower,flower,3272,37452,꽃 / 꽃을 피우다,꽃,2,0,1
llm-sense,fluctuation,fluctuation | Fluctuation | fluctuation,fluctuation,6781,"29806,52371",동요 / 변동 / 파동,변동 / 오르내림,0,0,2
auto,fold,fold | Fold,fold,1514,48229,접다 / …배 / 끼다 / 개다 / 쇠약해지다,접다,2,0,1
auto,forecast,forecast | Forecast | forecast,forecast,7594,"30265,51970",예상 / 전망하다 / 예보 / 내다보다 / 예측 / 전망 / 기상 예측,① 전망하다 ② 예상 ③ 예보 ④ 내다보다 / 예보 / 예측,2,0,2
auto,foremost,foremost | Foremost,foremost,12618,16715,최우선 / 가장 / 중요한 / 무엇보다도 / 첫번째의,무엇보다도,2,0,1
auto,fort,fort | Fort,fort,4081,30069,요새 / 포트,① 요새 ② 포트,0,0,1
llm-sense,fortunately,fortunately | Fortunately,fortunately,7017,30272,다행히 / 운좋게,① 다행히 ② 운좋게 / 운 좋게도 / 다행스럽게도,1,0,2
auto,fortune,fortune | Fortune,fortune,3876,30463,재산 / 행운 / 포춘 / 운 / 운명,① 재산 ② 행운 ③ 운 ④ 부 ⑤ 포춘,2,0,1
auto,forward,forward | Forward,forward,2306,36121,앞으로 / 전진하는 / 발전한 / 포워드 / 진보적인 / 바꿔 주다 / 재전송하다 / 전달하다 / 포워드하다,앞으로. 전방으로,2,0,1
auto,found,found | Found,found,1700,30278,발견했다 / 찾아냈다 / 알아냈다 / 만났다 / 설립하다,① 발견했다 ② 찾아냈다 ③ 알아냈다 ④ 만났다 ⑤ 설립하다,2,0,1
llm-sense,framework,framework | Framework | framework,framework,14237,"29942,52425",체제 / 근거 / 틀 / 구조,① 틀 ② 체제 ③ 근거 ④ 구조 / 틀 / 구조 / 체계,1,0,2
auto,france,france | France,france,7983,35468,프랑스 / 불란서 / 에어프랑스,프랑스,0,0,5
auto,freezing,freezing | Freezing,freezing,10617,36171,동결 / 얼어붙은 / 몹시 추운 / 영하의 / 차가운,몹시추운. 냉동용의;결빙 / 동결,2,0,1
auto,frequency,frequency | Frequency,frequency,9473,28022,주파수 / 빈도 / 진동 / 도수 / 주기,빈도,2,0,1
auto,frequent,frequent | Frequent,frequent,2463,36127,잦은 / 자주 / 빈번한 / 흔한 / 종종 / 자주 발생하는,자주일어나는. 빈번한,2,0,1
auto,friday,friday | Friday,friday,7982,37651,금요일,금요일,1,0,6
auto,frost,frost | Frost,frost,17334,29944,프로스트 / 서리 / 결빙 / 얼어붙다 / 추위 / 냉기,① 서리 ② 프로스트 ③ 얼어붙다 ④ 결빙 ⑤ 추위,2,0,1
auto,frugality,frugality | FRUGALITY,frugality,21389,30004,검약 / 절약 / 검소 / 근검절약,① 검약 ② 검소 ③ 절약,1,0,1
llm-sense,frustrate,frustrate | Frustrate | frustrate,frustrate,6925,"36169,52470",좌절시키다 / 실망시키다 / 짜증나는 / 화나게 하다 / 안타까운,좌절시키다 / 방해하다,2,0,2
llm-sense,frustrated,frustrated | Frustrated,frustrated,5020,29800,낙담한 / 좌절된 / 욕구 불만의 / 좌절한 / 짜증난,불만스러운,2,0,1
auto,fugitive,fugitive | Fugitive,fugitive,9470,30054,도망자 / 도피자 / 탈주자 / 도주한,① 도망자 ② 변하기 쉬운 ③ 일시적인,2,0,1
llm-sense,funny,funny | Funny,funny,2002,35669,재미있는 / 웃기는 / 이상한 / 농담조의 / 유쾌한,즐거운 / 재미있는,2,0,2
llm-sense,further,further | Further,further,943,40184,더 / 더 나아가 / 더 멀리 / 그 이상의 / 게다가,뿐만 아니라 / 게다가,2,0,1
auto,gadget,gadget | Gadget,gadget,10525,37167,기기 / 장치 / 제품 / 기계 / 도구 / 고안품 / 간단한 기계장치,도구,0,0,1
auto,galaxy,galaxy | Galaxy,galaxy,2685,30312,은하 / 화려한 집단 / 은하계,① 은하 ② 화려한 집단,1,0,1
auto,gender,gender | Gender,gender,7577,30146,성별 / 성 / 젠더 / 남녀 / 성차,① 성 ② 성별 ③ 성차,2,0,1
auto,genesis,genesis | Genesis,genesis,11677,29984,제네시스 / 생성 / 창세기 / 발생 / 기원,① 창세기 ② 기원 ③ 발생 ④ 유래 ⑤ 시초 / 창세기,1,0,2
auto,german,german | German,german,1803,30194,독일 / 독일어 / 독일인 / 게르만,① 독일의 ② 독일풍의 ③ 독일인 / 독일사람/독일어 / 독일의 / 독일인 / 독일 어,2,0,5
auto,germane,germane | GERMANE,germane,19291,30193,적절한 / 밀접한 관계가 있는 / 직접적인 관계가 있는,① 적절한 ② 밀접한 관계가 있는 ③ 직접적인 관계가 있는,1,0,1
auto,giant,giant | Giant,giant,4454,37419,거대한 / 자이언트 / 거인 / 위대한,거대한,2,0,1
auto,gilded,gilded | Gilded,gilded,27464,30189,금박을 입힌 / 금빛의 / 부자의,① 금박을 입힌 ② 금빛의 ③ 부자의,2,0,1
llm-sense,given,given | Given,given,2366,30609,주어진 / 받은 / 감안하면 / 얻은 / 실시된,~을 고려해 볼 때,2,0,1
auto,gloria,GLORIA | gloria,gloria,35203,30177,영광의 찬가 / 후광 / 원광,① 영광의 찬가 ② 후광 ③ 원광,0,0,1
auto,glow,glow | Glow,glow,5396,37353,불빛 / 빛나다 / 불이 켜지다 / 석양 / 활기가 넘치다 / 홍조 / 광채,빛,2,0,1
auto,god,god | God,god,3611,35207,신 / 하느님 / 세상에 / 우상,신,2,0,1
auto,governmental,governmental | Governmental,governmental,28910,30354,정치의 / 행정 기관의 / 정부의,① 정치의 ② 행정 기관의 ③ 정부의,0,0,1
auto,grade,grade | Grade,grade,2910,30315,학년 / 성적 / 등급 / 점수 / 평가,① 성적 ② 점수 ③ 학년 ④ 등급 ⑤ 평가,2,0,1
auto,graduate,graduate | Graduate,graduate,7354,30448,졸업하다 / 대학원생의 / 대졸자 / 학사,① 졸업하다 ② 대학원생의 ③ 대졸자 ④ 학사,2,0,1
auto,grand,grand | Grand,grand,624,30389,위대한 / 웅장한 / 원대한 / 위엄 있는,① 웅장한 ② 위대한 ③ 원대한 ④ 위엄 있는,2,0,1
auto,grant,grant | Grant,grant,1734,30065,"부여하다 / 주다 / 보조금 / 허가하다 / 승인하다 / (자격, 점수 등을) 부여하다",① 부여하다 ② 주다 ③ 허가하다 ④ 보조금 ⑤ 승인하다,3,0,1
llm-sense,granted,granted | Granted,granted,12943,33483,당연히 / 허가 / 부여된 / 받은 / 승인,~말한대로이긴 하지만 / 인정하기는 하지만,2,0,2
llm-sense,grateful,grateful | Grateful | grateful,grateful,1229,"37468,51969",감사하는 / 고마운,감사하는 / 고마워하는,2,0,2
auto,gravity,gravity | Gravity,gravity,6291,48415,중력 / 중대함,중력,2,0,1
auto,greece,greece | Greece,greece,28331,35579,그리스,그리스,0,0,1
auto,greek,greek | Greek,greek,2391,36190,그리스의 / 그리스인 / 그리스어,그리스의 / 그리스인 / 그리스(사람)의; 그리스어의,2,0,3
auto,greeting,greeting | Greeting,greeting,1933,30456,인사 / 인사말 / 환영의 말,① 인사 ② 인사말 ③ 환영의 말,2,0,1
auto,guardian,guardian | Guardian,guardian,8508,30379,가디언 / 보호자 / 수호자 / 감시인,① 보호자 ② 수호자 ③ 감시인 ④ 가디언,2,0,1
auto,guilty,guilty | Guilty,guilty,2213,36157,유죄의 / 죄책감 / 죄의 / 범죄적인,유죄의,2,0,1
auto,gulf,gulf | Gulf,gulf,8955,29939,만 / 걸프 / 격차,① 만 ② 걸프 ③ 격차,2,0,1
llm-proper,gwen,gwen | Gwen,Gwen,50204,28814,이름,여자 이름,0,0,1
auto,habitat,habitat | Habitat,habitat,2942,30287,서식지 / 살다 / 생태 / _지 / 해비타트,① 서식지 ② 거주지 ③ 서식 환경,2,0,1
llm-sense,hail,hail | Hail,hail,6091,29852,출신 / 환영하다 / 찬양 / 인정받다 / 부르다 / 우박 / 우박이 내리다,일컫다,2,0,1
auto,hall,hall | Hall,hall,4458,30059,홀 / 넓은 방 / 복도,① 넓은 방 ② 홀 ③ 복도,2,0,1
llm-sense,halloween,halloween | Halloween,halloween,12309,34739,할로윈 / 핼러윈,핼 로 윈 / 할로윈 / 핼로윈 / 할로인 / 할로윈데이,0,0,6
llm-proper,hank,hank | Hank,Hank,50201,39151,이름,타래 / 한 타래분의 길이 / 남자 이름,0,0,1
llm-sense,happy,happy | Happy,happy,5,47937,행복한 / 기쁜 / 만족한 / 즐거운 / 축하하다,기분이 좋다,2,0,1
llm-sense,hardly,hardly | Hardly,hardly,4835,36255,거의 …할 것 같지 않다 / 거의 …아니다 / 가혹하게 / …하기 어렵다 / 거의 ~않다,거의....않다 / 거의 아니다,2,0,2
auto,haughty,haughty | Haughty,haughty,10657,29830,오만한 / 거만한 / 건방진,거만한,1,0,1
auto,health,health | Health,health,3601,27743,건강 / 보건 / 의료 / 헬스 / 몸에 좋음 / 안녕,건강,2,0,1
auto,hearty,hearty | Hearty,hearty,12007,30419,많은 / 진심어린 / 영양분이 있는 / 기분 좋은,① 진심어린 ② 많은 ③ 기분 좋은 ④ 영양분이 있는,2,0,1
auto,hebrew,hebrew | Hebrew,hebrew,6565,37331,히브리어 / 히브리 / 유대인 / 이스라엘 / 히브라이,유대인,0,0,1
auto,hector,hector | Hector,hector,16001,30044,괴롭히다 / 헥토르 / 못살게 굴다,① 괴롭히다 ② 헥토르 ③ 못살게 굴다,0,0,1
llm-proper,helena,helena | Helena,Helena,50252,28630,이름,여자 이름 / 헬레나,0,0,1
llm-proper,henry,henry | Henry,Henry,50085,10356,이름,헨리 / 남자 이름,0,0,2
llm-sense,herald,herald | Herald,herald,13261,30280,헤럴드 / 알리다 / 신문 / 전령 / 예고,① 왕의 사자 ② …을 보도하다 ③ 의전관,2,0,1
auto,hibernate,hibernate | Hibernate,hibernate,18188,37417,동면하다 / 피한하다 / 피안하다,동면하다,0,0,1
auto,hickey,Hickey | hickey,hickey,46521,30164,뾰루지 / 장치 / 기계,① 뾰루지 ② 장치 ③ 기계,0,0,1
llm-proper,hilda,hilda | Hilda,Hilda,50167,28398,이름,여자 이름,0,0,1
llm-sense,hindu,hindu | Hindu,hindu,33692,36600,힌두교의 / 힌두인 / 힌두의,힌두교의 / 힌두교 신자,0,0,2
auto,hinduism,hinduism | Hinduism,hinduism,27561,40884,힌두교,힌두교,0,0,1
auto,hiring,hiring | Hiring,hiring,15411,27775,고용 / 임대차,고용,1,0,1
llm-proper,hispanic,hispanic | Hispanic,Hispanic,33859,13173,(특히 미국이나 케나다에 사는) 라틴아메리카 계의 사람들,히스패닉계의 / 라틴 아메리카계 사람 / 라틴 아메리카의,0,1,10
llm-sense,hit,hit | Hit,hit,191,37344,치다 / 히트를 치다 / 타격 / 달하다 / 부딪히다,때리다,2,0,1
llm-sense,hollywood,hollywood | Hollywood,hollywood,4809,30021,할리우드 / 미국 영화,① 할리우드 ② 영화 산업의 중심지 ③ 미국 영화계 / 헐리우드,0,0,2
auto,homecoming,homecoming | Homecoming,homecoming,14176,30225,귀향 / 귀성 / 동창회,① 귀향 ② 귀성 ③ 동창회,0,0,1
llm-proper,homer,homer | Homer,Homer,49997,29279,이름,홈런을 치다 / 전서구 / 고대 그리스의 시인,0,1,10
auto,homestead,homestead | Homestead,homestead,23701,30101,…에 입주하다 / 가산 / 자작 농장,① …에 입주하다 ② 가산 ③ 자작 농장,0,0,1
llm-sense,homogeneous,homogeneous | Homogeneous,homogeneous,13951,28027,불변의 / 동종의 / 순일의 / 동원의 / 동질적인,동종의 / 동일한 / 같은 제품의[형용사,2,0,1
auto,honesty,honesty | Honesty,honesty,12056,30155,정직 / 솔직 / 양심 / 청렴결백,① 정직 ② 솔직 ③ 양심 ④ 청렴결백,2,0,1
auto,horoscope,horoscope | Horoscope,horoscope,13065,30372,별점 / 점성술 / 12궁도,① 별점 ② 점성술 ③ 12궁도,1,0,1
auto,hotel,hotel | Hotel,hotel,3584,30353,호텔 / 숙소,① 호텔,2,0,1
auto,how,how | How,how,3582,36232,어떻게 / 얼마나 / 방법 / 몇 / 정말,어떻게,2,0,1
auto,hum,hum | Hum,hum,9758,37356,콧노래를 부르다 / 윙윙거리다 / 활기가 있다 / 웅얼거리다,윙윙거리다,2,0,1
auto,humility,humility | HUMILITY,humility,13662,29996,겸손,① 겸손,1,0,1
auto,hyper,hyper | HYPER,hyper,14201,30203,과잉 / 하이퍼 / 극도의 / 매우 / 지나치게,① 극도로 활동적인 사람 ② 긴장해 있는 사람 ③ 매우 흥분한,1,0,1
auto,i,i | I,i,3576,26950,나는 / 나 / 내가,나[대명사 / 나는 / 나 / 내가[1인칭 단수의 주격 대명사 / 내가,2,0,12
llm-sense,id,id | ID,id,35698,40897,신분증 / 이드 / 특수 원형질 / 알레르기성 피부진,신문증,0,0,1
auto,if,if | If,if,3573,36112,…라면 / 만약 / 만일,만약~라면,2,0,1
auto,ignore,ignore | Ignore,ignore,258,36128,무시하다 / 모르는 체하다 / 간과하다 / 묵살하다,무시하다,2,0,1
llm-sense,illustrate,illustrate | Illustrate | illustrate,illustrate,1769,"29856,52159",설명하다 / 삽화를 넣다 / 예시하다,분명히 보여주다 / 삽화를 넣다 / 설명하다,2,0,2
auto,imitate,imitate | Imitate,imitate,7366,29995,모방하다 / 흉내내다 / 따라 하다 / 도용하다,① 흉내내다 ② 모방하다 ③ 따라 하다 ④ 도용하다,2,0,1
auto,immortal,immortal | Immortal,immortal,6892,43926,불멸의 / 불사의,불멸의(죽지 않는),2,0,1
auto,impact,impact | Impact,impact,6996,48029,영향 / 충격 / 효과 / 임펙트 / 임팩트,임팩트,2,0,1
auto,impolite,impolite | Impolite,impolite,11460,43932,무례한 / 상스러운 / 불친절한,무례한,2,0,1
auto,import,import | Import,import,1549,30429,수입하다 / 들여오다 / 중요하다,① 수입하다 ② 들여오다 ③ 중요하다 / 수입,2,0,2
auto,important,important | Important,important,282,37464,중요한 / 중대한 / 소중한 / 주요한,중요한,2,0,1
llm-proper,imposter,imposter | Imposter,Imposter,48566,16506,사기꾼 협잡꾼 남의 이름을 사칭하는자,사칭하는 사람 / 사기꾼,0,0,23
auto,impressionist,impressionist | Impressionist,impressionist,8444,50423,인상파 화가 / 연예인 / 인상주의의 / 인상파,인상파 화가,1,0,1
auto,improper,improper | Improper,improper,10770,30284,부적절한 / 잘못된,① 부적절한 ② 잘못된,2,0,1
auto,inalienable,inalienable | INALIENABLE,inalienable,11196,30169,양도할 수 없는 / 빼앗을 수 없는 / 양도해 줄 수 없는,① 양도할 수 없는 ② 빼앗을 수 없는 ③ 양도해 줄 수 없는,1,0,1
auto,incarnation,incarnation | Incarnation,incarnation,19800,48456,화신 / 구체화 / 육체화,1. (특정한 형태로 사는) 생애   2. 화신(추상적인 특질・특별한 성격 등을 놀라울 정도로 ...,2,0,1
auto,increase,increase | Increase,increase,378,30335,증가하다 / 늘리다 / 인상되다 / 확대하다 / 상승하다,① 증가하다 ② 늘리다 ③ 인상되다 ④ 확대하다 ⑤ 상승하다,2,0,1
llm-sense,indecisive,indecisive | Indecisive,indecisive,11983,36250,우유부단한 / 승패가 나지 않은,결단력이 없는,2,0,1
auto,indented,indented | Indented,indented,28199,30460,톱니 모양의 / 들쭉날쭉한 / 기한부 도제로 들어간,① 톱니 모양의 ② 들쭉날쭉한 ③ 기한부 도제로 들어간,0,0,1
auto,independently,independently | Independently,independently,19225,30149,독립적으로 / 자유롭게 / 공식적으로 / 따로따로,① 독립적으로 ② 자유롭게 ③ 따로따로 ④ 공식적으로,0,0,1
auto,indication,indication | Indication,indication,11452,29805,표시 / 가리키는 / 징후,징후,2,0,1
llm-sense,individually,individually | Individually,individually,8408,34552,개별적으로 / 개인적으로 / 하나하나 / 각자에게,개인으로 / 개별적으로,2,0,1
auto,indonesia,indonesia | Indonesia,indonesia,25672,37501,인도네시아,인도네시아,0,0,1
auto,industrial,industrial | Industrial,industrial,362,29957,산업의 / 공업의,① 산업의 ② 공업의,2,0,1
auto,infinite,infinite | Infinite,infinite,14129,43938,무한한 / 끝없는 / 무궁한 / 무수한 / 인피니트,무한한(끝이 없는),2,0,1
auto,infinitely,infinitely | Infinitely,infinitely,33690,43937,무한히 / 한없이 / 크게,무한히(끝이없이),0,0,1
auto,informality,informality | Informality,informality,17984,30128,비공식 / 약식 / 격식 차리지 않는 행위,① 비공식 ② 약식 ③ 격식 차리지 않는 행위,0,0,1
auto,inheritance,inheritance | Inheritance,inheritance,8584,45289,상속 / 계승,상속,2,0,1
auto,initially,initially | Initially,initially,8938,30073,처음에 / 당초에 / 시초에 / 원래 / 첫머리에,① 처음에 ② 당초에 ③ 시초에 ④ 원래,0,0,1
auto,injure,injure | Injure,injure,730,36145,부상을 입히다 / 상처를 입히다,상처를입히다,2,0,1
auto,innocent,innocent | Innocent,innocent,808,36156,순수한 / 무고한 / 순진한 / 무죄의,순진한. 순결한. 무죄의. 결백한,2,0,1
llm-sense,insalvageable,insalvageable | INSALVAGEABLE,insalvageable,39066,40115,구해낼수 있는,구해낼 수 없는,0,0,1
auto,instead,instead | Instead,instead,964,30168,대신에 / 보다 / 하지만 / 아닌 / 그렇기는커녕,① 대신에 ② 보다 ③ 하지만 ④ 그렇기는커녕 ⑤ 아닌,2,0,2
auto,institute,institute | Institute,institute,6908,30256,연구소 / 협회 / 대학교 / 전문교육기관 / 시행하다,① 연구소 ② 전문교육기관 ③ 대학교 ④ 협회 ⑤ 시행하다,2,0,1
auto,insurance,insurance | Insurance,insurance,3567,30309,보험 / 보험금 / 보험업 / 보장,① 보험 ② 보험금,2,0,1
auto,interaction,interaction | Interaction,interaction,6917,30239,상호 작용 / 관계 / 소통 / 교류 / 반응 / 상호 영향 / 약물 상호작용,① 상호 작용 ② 관련 ③ 상호 영향,1,0,1
auto,interagency,interagency | Interagency,interagency,18289,30290,중간적 기관 / 여러 기관 사이의 / 관계 부처간의,① 중간적 기관 ② 여러 기관 사이의 ③ 관계 부처간의,0,0,1
auto,intercultural,intercultural | Intercultural,intercultural,16435,30240,문화간의 / 이 문화간의,① 문화간의 ② 이 문화간의,0,0,1
llm-sense,internet,internet | Internet,internet,5286,35054,인터넷,인터넷 / 웹사이트,2,0,3
auto,interpretative,interpretative | INTERPRETATIVE,interpretative,12546,30219,설명적인 / 추론에 입각한 / 해석에 의한,① 설명적인 ② 추론에 입각한 ③ 해석에 의한,0,0,1
auto,interrupt,interrupt | Interrupt,interrupt,1921,37461,방해하다 / 중단하다 / 끊다 / 끼어들다 / 가로막다,방해하다,2,0,1
auto,interstate,interstate | Interstate,interstate,6153,30348,주간 / 국가간 / 주사이의 / 정부간 / 전국적,① 각 주 연합의 ② 주간 고속도로 ③ 각 주간의,1,0,1
auto,introduction,introduction | Introduction,introduction,1929,29972,도입 / 소개 / 서문 / 입문 / 머리말 / 서론,① 도입 ② 소개 ③ 서문 ④ 머리말 ⑤ 입문,2,0,1
auto,invitation,invitation | Invitation,invitation,3842,30423,초대 / 초청 / 참석 / 제의 / 신청,① 초대 ② 초청,2,0,1
llm-sense,inviting,inviting | Inviting,inviting,9035,29816,초대하는 / 유혹적인 / 솔깃한,매력적인,1,0,1
auto,inward,inward | Inward,inward,15789,36124,내부의 / 중심으로 / 안으로 / 내면,안으로. 속에서,2,0,1
auto,irish,irish | Irish,irish,1960,36400,아일랜드인 / 아일랜드의 / 아이리시,아일랜드의 / 아일랜드인,2,0,1
llm-proper,irredentism,Irredentism | irredentism,Irredentism,30096,32600,① 민족 통일주의 ② 이레덴티즘 ③ 19세기 말부터 제1차 세계 대전 때까지 전개되었음,민족 통일주의 / 이레덴티즘,0,0,1
auto,irrespective,irrespective | Irrespective,irrespective,8985,49807,관련 없는 / 고려하지 않고 / 관계 없는 / 무시하고,관련 없는 / 고려하지 않고,2,0,1
llm-proper,isaac,isaac | Isaac,Isaac,50089,31645,이름,아이작 / 아이잭 / 이사악 / 아이삭,0,0,2
auto,iso,iso | ISO,iso,42491,45440,국제 표준화 기구 / 독방 / 「같은」 「등(等)」 「동(同)」의 뜻,국제 표준화 기구???,1,0,1
llm-sense,isolate,isolate | Isolate,isolate,1497,43940,분리하다 / 고립시키다 / 격리하다 / 소외시키다 / 축출되다,고립(분리)시키다,2,0,1
auto,israel,israel | Israel,israel,16426,29989,이스라엘 / 이스라엘인 / 유대인,① 이스라엘 ② 이스라엘인 ③ 유대인 / 이스라엘,0,0,2
llm-sense,israelite,israelite | Israelite,israelite,27279,41013,하나님의 선민 / 야곱의 자손 / 고대 이스라엘,이스라엘인 / 이스라엘 어,0,0,1
llm-sense,issue,issue | Issue,issue,241,30822,지급하다 / 발표하다 / 문제 / 쟁점 / 이슈 / 사안 / 발행하다 / 발급하다 / 문제사안 / 발행,문제점 / 잡지의 호,2,0,1
llm-sense,it,it | IT,it,3560,37337,그것 / 이것 / 그런,정보기술,2,0,1
